type,grid_id,dataset,VV,area_m,swir1,NWIclss,swir2,STATEFP,spei30d,sp30d_2,red,Plt_Dts,sp30d_1,nir,wt30_10,area_cr,VVVH_rt,wt90_10,green,cellnum,count,STUSPS,z_2,z_1,rownum,h90_100,VH,blue,h30_100,mean,rd_dg_1,z,rd_dg_2,rd_dg_3,mx_xtnt,PercFll,flyvr_d,PE,pssblyW,plot_id,NDVI,NDWI,mNDWI1,mNDWI2,NDMI1,NDMI2,NDRE,NDPI,BU3,AWEI,AWEISH,BSI,DVW,DVI,IFW,IPVI,MBSRV,MBSRN,MIFW,OSAVI,SAVI,RVI,TVI,WRI,WTI,VARI,BGR,GRR,RBR,SRBI,NPCRI,EVI3b,EVI2b,ABWI,TCB,TCG,TCW,NA_L3NA,NA_L2NA,OBJECTI,JV,Acres,Shp_Lng,Shap_Ar,L3mod,clstr_d,block,grid_area_prop,geometry,cluster_id
dry,16,pair16,0.069248863216311,NA,0.37650780271,-9999,0.24293876831,38,1.01,0.7033333182,0.16084199542,NA,0.47,0.22873084295,1.17224824429,NA,3.621466297801858,1.17224824429,0.12096296672,NA,1,ND,1.666666627,0.76,NA,3,0.019121774861841,0.0872324947,3,29,0.19573821794,2.72,0.22250386066,0.24360547128,0,NA,2016-05-03,NA,1,1008,0.174264837903103,-0.308177820853331,-0.513688143491933,-0.335188843163785,-0.244163126098553,-0.030122621896385,0.077726807557712,0.513688143491933,0.30861895518,-1.21455496978,-0.5789527490675,125.94433991428411,0.482442658756434,0.06788884753,0.10776787623,0.587132418951552,0.28180496214,0.60523864566,0.25554483599,0.123530208900706,0.114474348701556,1.422084091612546,2.478169703799999,0.465609663495129,0.2447204783007,-0.204957202962425,0.721150423682334,0.752060843339667,1.843831200439118,-0.07360950072,0.29672337806436,0.110242161598582,0.105107259510368,-0.393636299243662,0.434177928735645,-0.064664317833558,-0.326442064423378,Northwestern Glaciated Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,1,Prairie Pothole,248441000,5619189.48992,478573601978,Northwestern Plains,1,1 - pair16,0.7680716141423407,"c(261992.28411754, 5359988.47282134)",1
dry,15,pair16,0.150011627892309,NA,0.31198412313,-9999,0.20550724333,38,1.01,0.6966666579,0.14385085674,NA,0.54,0.20463945088,0.56962525845,NA,3.615424030118555,0.56962525845,0.10712708061,NA,1,ND,1.816666722,0.68,NA,11,0.041492125582677,0.07846181062,9,3,0.17459951127,3.17,0.21095775017,0.22010075888,0,NA,2016-05-03,NA,1,1028,0.174434102787975,-0.31277369576512,-0.488789229903492,-0.314681259178953,-0.207781211795655,-0.002115809933984,0.079211111220472,0.488789229903492,0.25119552899000003,-1.0074963640475,-0.4800326597025,123.3759976435516,0.487207798553095,0.06078859414,0.09751237027,0.587217051393987,0.25097793735,0.51662357401,0.20485704252,0.119547203219118,0.107464858927813,1.422580688899691,2.178364603199999,0.485804268283626,0.2188992435118,-0.212871554828467,0.732418079287002,0.744709368006229,1.83338691273245,-0.06538904612,0.294130995307221,0.102733344206477,0.098053615491335,-0.373432922453698,0.379892497305964,-0.05442665785748,-0.266995198175976,Northwestern Glaciated Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,1,Prairie Pothole,248441000,5619189.48992,478573601978,Northwestern Plains,1,1 - pair16,0.7207713461447427,"c(252840.335991954, 5388005.98850841)",1
dry,16,pair16,0.044221334778838,NA,0.34016280565,-9999,0.22222998804,38,1.01,0.6733333468,0.14207812743,NA,0.47,0.21497826233,0.90838623047,NA,4.550931644957887,0.90838623047,0.11463338203,NA,1,ND,1.706666589,0.69,NA,0,0.009716985054661,0.08184503503,6,29,0.16262276038,2.87,0.201536444,0.21686578701,0,NA,2016-05-03,NA,1,1006,0.20416980900132,-0.304433663121452,-0.495891191987487,-0.319407259945305,-0.225500418795372,-0.016586433819268,0.138652966494239,0.495891191987487,0.26726267075,-1.09678888713,-0.519840608875,123.80004478132436,0.508603472122771,0.0729001349,0.1003448803,0.60208490450066,0.25671150946,0.55514106798,0.22552942362,0.140990685626838,0.127588106986311,1.513098928164836,3.276218278,0.462425722517882,0.2217317487632,-0.156946867542562,0.713972087193422,0.806833424001019,1.735940700348186,-0.0602330924,0.268990004152695,0.125377803884721,0.117130042947722,-0.393228477662398,0.400783558736664,-0.055130174275438,-0.293765273895586,Northwestern Glaciated Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,1,Prairie Pothole,248441000,5619189.48992,478573601978,Northwestern Plains,1,1 - pair16,0.7680716141423407,"c(270113.97925765, 5361373.63299574)",1
wet,15,pair16,0.094297105027409,1556.6720340662869,0.17479517363,4,0.09873762848,38,1.01,0.6733333468,0.06169300722,1020_pair16,0.47,0.09617395443,1.51296663284,0.38466144297795,7.759673283470953,1.51296663284,0.05829729133,1497,1,ND,1.763333321,0.82,5154,15,0.012152200431979,0.04323050696,0,3,0.10713915278,2.84,0.13093177524,0.14179343019,0,NA,2016-05-03,NA,NA,1020,0.218417754098836,-0.245202030407967,-0.499792570815156,-0.257524486903484,-0.290148253282164,-0.013153010260985,-0.053932569820371,0.499792570815156,0.14031422642,-0.54517055324,-0.242164363925,125.82751257951308,0.463619784506802,0.03448094721,0.0378766631,0.609208877049418,0.11999029855,0.27096912806,0.1164978823,0.108476033592842,0.078619878835802,1.558911759432303,1.933028196999999,0.442819074663852,0.0974954369751,-0.044238211434154,0.741552582868519,0.944957847849907,1.427071102290863,-0.01846250026,0.175961512576932,0.07547686440321,0.069281299403074,-0.387455942859692,0.188938216708931,-0.028247126809629,-0.145116466444145,Northwestern Glaciated Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,1,Prairie Pothole,248441000,5619189.48992,478573601978,Northwestern Plains,1,1 - pair16,0.7207713461447427,"c(259849.542755434, 5372800.22538064)",1
wet,16,pair16,0.058131518207114,5335.205920062261,0.29950900929,4,0.19678027992,38,2.09,1.2300000191,0.11107082976,1011_pair16,0.8,0.16975993172,1.35216641426,1.318356058876985,3.896077907157296,1.35216641426,0.09008265705,971,1,ND,3.173333406,2.22,5026,19,0.014920522533783,0.06456486989,2,29,0.15321504363,4.33,0.19242272879,0.21782082767,0,NA,2016-05-03,NA,NA,1011,0.208983879296926,-0.306636702809817,-0.537553470297365,-0.37194635179085,-0.276491935074039,-0.073717282147854,0.051226532557424,0.537553470297365,0.24081990733,-0.9727873813475,-0.46332696898,127.33040302820883,0.515620582106743,0.05868910196,0.07967727467,0.604491939648463,0.20115348681,0.46926894101,0.20942635224,0.133132955066392,0.112743576819565,1.528393477268644,2.6818192092,0.428652887994378,0.1740712257212,-0.153659749862558,0.716729190771577,0.811037940786515,1.720298204723913,-0.04650595987,0.264786486817175,0.108526890825109,0.102151151024436,-0.429646699285526,0.327459912701071,-0.048636987072013,-0.267009560689468,Northwestern Glaciated Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,1,Prairie Pothole,248441000,5619189.48992,478573601978,Northwestern Plains,1,1 - pair16,0.7680716141423407,"c(258693.437863522, 5349166.61234919)",1
wet,16,pair16,0.014107233344837,2811.9183637409005,0.06701461561,4,0.0369368756,38,1.01,0.6499999762,0.05091834633,1020_pair16,0.47,0.05590829642,0.3987314105,0.694839087272195,3.359154640582649,0.3987314105,0.05066946827,3,1,ND,1.610000014,0.64,5110,28,0.004199637960815,0.03974697048,11,29,0.05923157399,2.7,0.05606499725,0.05282963172,0,NA,2016-05-03,NA,NA,1020,0.046710726477455,-0.049154982422816,-0.138890041891024,0.156753404643595,-0.090351904348714,0.204333950890988,-0.028862960833343,0.138890041891024,0.06202466552,-0.1845346743625,-0.02719794579,110.43020730168062,0.095865708900271,0.00498995009,0.00523882815,0.523355363238727,0.1015878146,0.12292291203,0.01634514734,0.018701093858439,0.012334536105864,1.097999060253456,0.289441883,0.826435144777622,0.070376262620899993,-0.004024493254281,0.784436305275638,0.995112212435435,1.281062322866122,-0.01117137585,0.123215538676283,0.011732047764794,0.010588867404763,-0.061505100783594,0.11425939958188,-0.029193374468332,-0.038200967555751,Northwestern Glaciated Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,1,Prairie Pothole,248441000,5619189.48992,478573601978,Northwestern Plains,1,1 - pair16,0.7680716141423407,"c(261441.031658408, 5370792.62433775)",1
wet,15,pair16,0.044593468385042,11558.108321233827,0.24964049145,4,0.14838360816,38,1.13,0.7933333516,0.15172495033,1025_pair16,0.54,0.21864858262,0.78706932068,2.856066356718485,3.320706493921191,0.78706932068,0.11251213143,1318,1,ND,2.146666765,1.14,4090,15,0.013428909922233,0.08347879854,8,29,0.14366668292,3.39,0.1551599817,0.17382373809,0,NA,2016-05-03,NA,NA,1025,0.18069226425808,-0.320498316035081,-0.378647982525969,-0.137493532038401,-0.066181148666662,0.191440904163409,0.206952085190906,0.378647982525969,0.18271685916,-0.7770449738725,-0.37477038603,114.10647804554274,0.501190580293161,0.066923632290000007,0.10613645119,0.59034613212904,0.26423708176,0.46828907407,0.13712836002,0.126182073825899,0.11533605358467,1.441085214689093,2.446905181400001,0.564260616767031,0.2320885953269,-0.216935114681712,0.741953756266157,0.741553259271382,1.817526761088912,-0.06824615179,0.290157585148528,0.111323620039899,0.105705269271633,-0.278888419439994,0.370423146465376,-0.036798028478022,-0.184493940382955,Northwestern Glaciated Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,1,Prairie Pothole,248441000,5619189.48992,478573601978,Northwestern Plains,1,1 - pair16,0.7207713461447427,"c(255312.458718523, 5379846.18343837)",1
wet,16,pair16,0.049611035983141,15601.997582781449,0.18826697251,5,0.12078634424,38,2.09,1.6633332968,0.13324177198,1015_pair16,1.45,0.19829179146,1.03144669533,3.85533161269321,3.4631922998642928,1.03144669533,0.10726608457,376,1,ND,4.340000153,3.37,5073,33,0.014325232816291,0.08862176289,5,29,0.11769079573,5.58,0.13595930223,0.14810167624,0,NA,2016-05-03,NA,NA,1015,0.19620945404453,-0.297900051121782,-0.27408401868923,-0.059285751704334,0.025933492871935,0.242904287534359,0.255080498095722,0.27408401868923,0.12321695303,-0.5808273819375,-0.2532477577,105.68604901660544,0.494109505166312,0.06505001948,0.09102570689,0.598104727022265,0.24050785655,0.38655876397,0.08100088794,0.132340951500335,0.117343464545602,1.488210405140545,2.863973672399998,0.622176701104791,0.2065154828296,-0.17102084057904,0.826186238131653,0.805048469230062,1.503488168536928,-0.04462000909,0.201114658684875,0.121992038055116,0.107126041428696,-0.213055437156697,0.329142792090845,-0.034200446976713,-0.126829562002326,Northwestern Glaciated Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,1,Prairie Pothole,248441000,5619189.48992,478573601978,Northwestern Plains,1,1 - pair16,0.7680716141423407,"c(244134.786252079, 5330896.98571517)",1
wet,16,pair16,0.075848851103924,1243.038003460504,0.27157458976,4,0.19071295798,38,1.69,1.0666667223,0.16778366783,1011_pair16,0.71,0.22296507265,0.60637301207,0.307160905845108,6.007176518447706,0.60637301207,0.13134195941,1210,1,ND,2.920000076,2.01,5057,69,0.012626372950919,0.09398934746,9,29,0.16156426921,4.07,0.18310971492,0.19824968952,0,NA,2016-05-03,NA,NA,1011,0.141219661392164,-0.258598065940966,-0.348043858309807,-0.18435054198568,-0.098292454184797,0.077964291748543,0.159677810652886,0.348043858309807,0.21639318494,-0.8619423885725,-0.367143487125,116.18429005477452,0.39981772733313,0.05518140482,0.09162311324,0.570609830696082,0.29912562724,0.49453966241,0.14023263035,0.100193428988884,0.092924192276036,1.328884244418297,1.853215952400001,0.604856698009408,0.2485581189648,-0.177646335690021,0.715607928206711,0.782805389277084,1.785134936716157,-0.07379432037,0.28190193816673,0.090476331110235,0.084860740050469,-0.270907292671029,0.403423090210402,-0.06387085794056,-0.214726225792723,Northwestern Glaciated Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,1,Prairie Pothole,248441000,5619189.48992,478573601978,Northwestern Plains,1,1 - pair16,0.7680716141423407,"c(259933.578084337, 5349114.19746073)",1
dry,16,pair16,0.101266320035644,NA,0.40635703483,-9999,0.31640746722,38,1.69,1.0666667223,0.17720569318,NA,0.71,0.23057071935,0.8891646266,NA,6.903811780680009,0.8891646266,0.13354090637,NA,1,ND,2.920000076,2.01,NA,23,0.014668175096985,0.09982945777,6,29,0.20855975408,4.07,0.23290195559,0.25370860905,0,NA,2016-05-03,NA,1,1011,0.130868349738287,-0.266483699299993,-0.505310555275739,-0.40641676152969203,-0.275990980651036,-0.156929014680213,0.050123975906465,0.505310555275739,0.35299200866,-1.35799108647,-0.60081177438,127.6994339123633,0.397352049038279,0.05336502617,0.09702981298,0.565434174869143,0.31074659955,0.63692775418,0.27281612846,0.09398950888468,0.088179796423554,1.301147357132558,1.455310097799998,0.487883590423948,0.2604025901143,-0.207023414225597,0.747557137985898,0.753592641260986,1.775084199979022,-0.07737623541,0.279301146965156,0.086346483531428,0.080569741577955,-0.397943159902136,0.471814534572823,-0.100890907513512,-0.380368822927919,Northwestern Glaciated Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,1,Prairie Pothole,248441000,5619189.48992,478573601978,Northwestern Plains,1,1 - pair16,0.7680716141423407,"c(259912.026534095, 5349395.12819566)",1
dry,16,pair16,0.058514656017078,NA,0.3428727362,-9999,0.21552408916,38,1.01,0.6733333468,0.15451785926,NA,0.47,0.26002684985,0.26056033373,NA,3.0684901390750152,0.26056033373,0.12332518678,NA,1,ND,1.453333378,0.71,NA,16,0.019069527150156,0.09047516074,12,2,0.18465753631,2.5,0.23388880605,0.26628261974,0,NA,2016-05-03,NA,1,1005,0.254517759535566,-0.356595635363587,-0.470932062538208,-0.272094140157837,-0.137412412061483,0.09358148000432,0.169489453387018,0.470932062538208,0.23736374561,-1.1001056393925,-0.559442273675,117.32396105614087,0.611113394899153,0.10550899059,0.13670166307,0.627258879767783,0.27784304604,0.60289958605,0.21954754942,0.1836393041604,0.173051666373988,1.682827157296199,5.082832536199994,0.46084464555754,0.2524227973621,-0.166478222402183,0.73363084299559,0.798129014798778,1.707848408294522,-0.06404269852,0.261406216879158,0.174849310303589,0.161737307721263,-0.379278320973417,0.44316173708948,-0.035376430967035,-0.282116871464793,Northwestern Glaciated Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,1,Prairie Pothole,248441000,5619189.48992,478573601978,Northwestern Plains,1,1 - pair16,0.7680716141423407,"c(286708.532907278, 5351737.601848)",1
wet,16,pair16,0.045926933691072,995.4253500580088,0.16032775599,4,0.09513797487,38,1.01,0.6499999762,0.06712849811,1020_pair16,0.47,0.10083526572,-0.1998563706,0.245974581126084,3.544694488606503,-0.1998563706,0.063501175000000007,451,1,ND,1.610000014,0.64,5135,11,0.012956528084068,0.04722032242,17,29,0.07756643264,2.7,0.09059273618,0.09871179925,0,NA,2016-05-03,NA,NA,1020,0.200678806198433,-0.22718084045407,-0.43259189311111,-0.199426181342534,-0.227798291965168,0.029071779559534,0.13042943701716,0.43259189311111,0.12662098838,-0.4977469452725,-0.2095557663625,121.14465032217356,0.427859646652503,0.03370676761,0.03733409072,0.600339403099217,0.13062967311,0.26116302171,0.09682658099,0.10277588967869,0.07569295544581,1.502123070812138,1.877313132199999,0.500184414526546,0.1044460975397,-0.043488207017476,0.743613364949546,0.945964482863059,1.421601858473714,-0.01990817569,0.174100402590309,0.073310398703249,0.066775500061499,-0.334083440236784,0.193377374846806,-0.030100712565415,-0.128987368845884,Northwestern Glaciated Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,1,Prairie Pothole,248441000,5619189.48992,478573601978,Northwestern Plains,1,1 - pair16,0.7680716141423407,"c(261331.568552265, 5371667.33571883)",1
wet,16,pair16,0.040779156880271,2715.4719584716076,0.2612557868,4,0.15756016076,38,2.09,1.2300000191,0.09169707735,1011_pair16,0.8,0.13426971114,1.18360233307,0.671006698298127,5.028106558498334,1.18360233307,0.0806235976,1109,1,ND,3.173333406,2.22,5036,24,0.008110241182408,0.0609086036,3,29,0.14444024187,4.33,0.17027479316,0.18607615524,0,NA,2016-05-03,NA,NA,1011,0.188402172170907,-0.249640688463253,-0.528350633124634,-0.323013473671514,-0.321056610310528,-0.079808312522513,-0.03649145148984,0.528350633124634,0.21868315301,-0.828957404645,-0.3702106895,128.78408590613353,0.43804286063416,0.04257263379,0.05364611354,0.594201086085454,0.17232067495,0.39552549794,0.1806321892,0.110301287726218,0.087964011160656,1.464274707769626,2.111418837400002,0.435675262018482,0.1411803161787,-0.099392100118242,0.755468689231501,0.879238465717577,1.505486449044121,-0.03078847375,0.201751819187436,0.086696253269509,0.078585416178671,-0.406778969847174,0.273562829099423,-0.047479877053944,-0.225711597416909,Northwestern Glaciated Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,1,Prairie Pothole,248441000,5619189.48992,478573601978,Northwestern Plains,1,1 - pair16,0.7680716141423407,"c(258439.761050278, 5349327.382222)",1
dry,16,pair16,0.175937264507013,NA,0.2995299625,4,0.2323842772,38,1.69,1.0666667223,0.12714638284,NA,0.71,0.17625947756,1.35721206665,NA,5.355346153327726,1.35721206665,0.10044948845,NA,0,ND,2.920000076,2.01,NA,12,0.032852640981515,0.07304636754,1,2,0.16337558335,4.07,0.18001813985,0.18894260997,0,NA,2016-05-03,NA,1,1011,0.161872597501086,-0.273970121760566,-0.497726754654919,-0.396398449815754,-0.259086214533166,-0.137344077784726,0.037934523530873,0.497726754654919,0.25041686778,-0.999707055015,-0.447610140725,126.23893095830655,0.435842719261652,0.04911309472,0.07580998911,0.580936298750543,0.22759587129,0.47578944006,0.19908047405,0.105982895161504,0.091696670028423,1.386272056058437,1.8789099076,0.478354188065416,0.1914947837352,-0.172740084841586,0.727195017786076,0.790030248649738,1.740625675470789,-0.0541000153,0.270239632540684,0.088251001018529,0.082882301857368,-0.403970095803721,0.351536271428089,-0.068819417012509,-0.279232452505525,Northwestern Glaciated Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,1,Prairie Pothole,248441000,5619189.48992,478573601978,Northwestern Plains,1,1 - pair16,0.7680716141423407,"c(260030.121947071, 5346489.93317667)",1
wet,15,pair16,0.009983391350389,7605.754682632792,0.05250754898,5,0.03235320676,38,1.01,0.6499999762,0.05669834378,1020_pair16,0.47,0.05068879766,1.21141791344,1.879420010851976,3.819671352835996,1.21141791344,0.05690384316,2860,1,ND,1.673333287,0.7,5163,15,0.002613678096409,0.04426056199,3,29,0.05866374413,2.81,0.05334990444,0.0548323273,1,NA,2016-05-03,NA,NA,1020,-0.055961505627354,0.057764596654874,0.0401813201899,0.27505543172225,-0.017624183212073,0.220798992366134,-0.072928770922536,-0.0401813201899,0.0585170951,-0.13251732271,0.02363734824,106.98318213306064,-0.113726102282227,-0.00600954612,-0.0062150455,0.472019247186323,0.11360218694,0.10319634664,-0.00439629418,-0.022475075232249,-0.014841142600795,0.894008436237253,-0.352352792,1.100835355502465,0.0733916758336,0.002963578949126,0.777813228986131,1.00362443356013,1.281012739802313,-0.01243778179,0.123196479747267,-0.014187851198904,-0.012659513504465,0.076047239167581,0.112082220941852,-0.038035880680733,-0.022174634962324,Northwestern Glaciated Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,1,Prairie Pothole,248441000,5619189.48992,478573601978,Northwestern Plains,1,1 - pair16,0.7207713461447427,"c(262081.225197068, 5373355.91410608)",1
dry,15,pair16,0.087210746948413,NA,0.34715096106,-9999,0.24457349031,38,0.9,0.6133333445,0.13796533265,NA,0.47,0.20979711438,1.21549189091,NA,2.472081330473444,1.21549189091,0.11305887873,NA,1,ND,1.596666694,0.57,NA,23,0.0352782676983,0.0822966075,3,3,0.14983321775,2.88,0.17994393793,0.19825321344,0,NA,2016-05-03,NA,1,1019,0.206554164612844,-0.299632770382058,-0.508663792231864,-0.367736880006213,-0.246618765261892,-0.076537468689742,0.166737594893203,0.508663792231864,0.27531917933,-1.13862903309,-0.5316216814125,124.83531709038408,0.506186934994902,0.07183178173,0.09673823565,0.603277082306422,0.25102421138,0.55694807544,0.23409208233,0.141467298635726,0.127096538626447,1.520650951585264,3.313648747000002,0.450713850086807,0.2157612118949,-0.14761339192438,0.727909284298985,0.819473099208303,1.676440096877627,-0.05566872515,0.252738739666459,0.126431945809602,0.116540874113907,-0.412568963947051,0.401228891563297,-0.062546588874129,-0.312108458335456,Northwestern Glaciated Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,1,Prairie Pothole,248441000,5619189.48992,478573601978,Northwestern Plains,1,1 - pair16,0.7207713461447427,"c(263772.386712199, 5377375.31142171)",1
wet,16,pair16,0.010983827569297,5811.115923419442,0.03478359799,5,0.02585829458,38,1.01,0.6733333468,0.04678577396,1006_pair16,0.47,0.04406573536,1.14701795578,1.435955800256561,10.990524980540105,1.14701795578,0.04618131658,3,1,ND,1.706666589,0.69,2483,9,9.99390619533e-4,0.03662497251,3,0,0.04869639128,2.87,0.05126622895,0.05259627539,1,NA,2016-05-03,NA,NA,1006,-0.029939388132996,0.023442108905746,0.140773551735744,0.282108990772626,0.117719921978262,0.260388893426528,-0.04991968260895,-0.140773551735744,0.03750363659,-0.0863483063125,0.02733969029,100.54151586821276,-0.053381497038742,-0.0027200386,-0.00211558122,0.485030305933502,0.09296709054,0.07884933335,-0.01139771859,-0.010843221981695,-0.006905386269886,0.941861844535787,-0.1873806112,1.179047261279096,0.0615233205084,-0.010728339670833,0.793069042251199,0.987080316753619,1.277428234170707,-0.01016080145,0.121816455073382,-0.006475708292175,-0.005880647842719,0.106207716347881,0.091628206730118,-0.029499281511974,-0.011262043710761,Northwestern Glaciated Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,1,Prairie Pothole,248441000,5619189.48992,478573601978,Northwestern Plains,1,1 - pair16,0.7680716141423407,"c(270806.050280875, 5360525.65860271)",1
dry,15,pair16,0.047733498845397,NA,0.34515701405,-9999,0.2141209367,38,1.69,1.0099999904999999,0.1454538354,NA,0.63,0.2543325801,-0.0292696002,NA,2.896659234234397,-0.0292696002,0.1219322362,NA,1,ND,2.533333302,1.51,NA,25,0.016478810583328,0.08760714928,16,29,0.17228828559,3.74,0.23051762234,0.25108905264,0,NA,2016-05-03,NA,1,1023,0.272342281975311,-0.351880745061308,-0.477906048427626,-0.274327719344084,-0.15150293655852,0.085839132289336,0.192311959184895,0.477906048427626,0.23627826935,-1.1049536341625,-0.56032688562,117.85730787418711,0.624223027036619,0.1088787447,0.1324003439,0.636171140987656,0.2673860716,0.59948959415,0.22322477785,0.194500512490554,0.181507649189443,1.748545023928602,5.591860713999997,0.446022873806708,0.241725999657,-0.130836245408861,0.71849046659246,0.838288216083713,1.660296409544351,-0.05784668612,0.248204074995329,0.185167684648078,0.169759987226202,-0.392448945411191,0.43468487005649,-0.032917590872647,-0.285581300070801,Northwestern Glaciated Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,1,Prairie Pothole,248441000,5619189.48992,478573601978,Northwestern Plains,1,1 - pair16,0.7207713461447427,"c(249079.422835016, 5378489.58709722)",1
dry,16,pair17,0.025735716906816,NA,0.30217206564,-9999,0.18202670198,38,-0.03,-0.13499999,0.12864713421,NA,-0.24,0.24193164005,0.63519257307,NA,9.723728485917023,0.63519257307,0.10947695143,NA,1,ND,-0.165000006,-0.3,NA,37,0.002646692258437,0.0733384036,9,29,0.16015071493,-0.03,0.22835295098,0.25054210899,0,NA,2017-05-04,NA,1,1015,0.305696153445958,-0.376925015015003,-0.468105366998198,-0.248881102179391,-0.110714970252972,0.141299113925115,0.203393469290807,0.468105366998198,0.1888875598,-0.9640058410725,-0.514631451855,115.48731029252534,0.682621168460961,0.11328450584,0.13245468862,0.652848076722979,0.23812408564,0.54410370569,0.19269511421,0.213511190676631,0.19518826300864,1.880583205647454,6.030263039200002,0.437644668010531,0.2210994973526,-0.116334031832612,0.669898116836884,0.850986320855721,1.754157820391934,-0.05530873061,0.273825201594516,0.193479865543251,0.182636259484875,-0.399644137565803,0.393672800595062,-0.014858924000128,-0.245191434216795,Northwestern Glaciated Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,1,Prairie Pothole,248441000,5619189.48992,478573601978,Northwestern Plains,1,1 - pair17,0.7680716141423407,"c(244190.084645202, 5330934.52593382)",1
wet,15,pair17,0.129104308915306,1270.913218872971,0.18329473993,4,0.1150848074,38,-0.24,-0.280000001,0.08062836923,1063_pair17,-0.32,0.12796581291,1.19993257523,0.314049010949605,4.31421250832219,1.19993257523,0.06994010662,1376,1,ND,-1.299999952,-1.41,16964,14,0.031992571829107,0.05191457457,3,1,0.10663772937,-1.19,0.12313481527,0.13758156729,0,NA,2017-05-04,NA,NA,1063,0.226935589451047,-0.29319843705435,-0.447626520813828,-0.24399255105245,-0.177757594128676,0.052997213064385,0.090911174369843,0.447626520813828,0.13595729625,-0.581196688815,-0.26889718999,118.936921929701,0.520134026505397,0.04733744368,0.05802570629,0.613467794725524,0.15056847585,0.31126055284,0.11335463331,0.128426996338266,0.100207096402565,1.587106549866654,2.4127161164,0.48373773829091,0.1283971155506,-0.108341002953999,0.742271882027051,0.867437941358944,1.553096984764523,-0.02871379466,0.216637671057974,0.096814351385359,0.0895542539917,-0.355999038887318,0.231033796452151,-0.027957198102917,-0.150263246862917,Northwestern Glaciated Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,1,Prairie Pothole,248441000,5619189.48992,478573601978,Northwestern Plains,1,1 - pair17,0.7207713461447427,"c(184060.21992915, 5400381.90937974)",1
dry,16,pair17,0.03347345958251,NA,0.35488479756,-9999,0.25794321566,38,-0.03,-0.13499999,0.14512753002,NA,-0.24,0.25731533603,1.396479249,NA,3.3677689886124,1.396479249,0.11649155316,NA,1,ND,0.0399999991,-0.14,NA,16,0.009939357389327,0.07551550327,1,51,0.19020534107,0.22,0.23162928469,0.26262705816,0,NA,2017-05-04,NA,1,1015,0.278767038688323,-0.376728698540442,-0.50573866091472,-0.377773845483883,-0.159375106564978,-0.00121857197312,0.149959540182328,0.50573866091472,0.24269699155,-1.1817136897975,-0.61604161813,120.07358587167089,0.655495737228765,0.11218780601,0.14082378287,0.639383519344162,0.26161908318,0.61220013359,0.2383932444,0.199465248440055,0.186473532392771,1.773029114424668,5.585829286200001,0.427342414392889,0.2427116468111,-0.153871176867465,0.648248746123937,0.802684047223475,1.921824310712827,-0.06961202675,0.315496146477039,0.179590803201721,0.174679730610178,-0.44149631749126,0.44127214897025,-0.036941690334794,-0.320326645159279,Northwestern Glaciated Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,1,Prairie Pothole,248441000,5619189.48992,478573601978,Northwestern Plains,1,1 - pair17,0.7680716141423407,"c(244738.954111065, 5331970.30093978)",1
dry,15,pair17,0.040041157359681,NA,0.31387267837,-9999,0.20153063896,38,0.17,0.1000000015,0.11846758274,NA,0.03,0.22159441134,1.38009524345,NA,4.229768443347734,1.38009524345,0.09853706478,NA,1,ND,0.3199999928,-0.06,NA,14,0.009466512859032,0.06946457168,1,3,0.16708670901,0.7,0.22058376353,0.23888897783,0,NA,2017-05-04,NA,1,1027,0.303258906891369,-0.38439627384179,-0.522139976483725,-0.343234453079432,-0.172332284846817,0.047418067934703,0.140237586741843,0.522139976483725,0.21074584977,-1.0215420425325,-0.537776060675,119.53019432027644,0.687655180733159,0.1031268286,0.12305734656,0.651629453445684,0.21700464752,0.53546708971,0.21533561359,0.206228087358908,0.184141460975639,1.870506734541312,5.390388997600001,0.405262343270295,0.2030910971696,-0.13508545286105,0.704958807481134,0.831763951799866,1.705438900361186,-0.04900301106,0.260748413230477,0.182665593191551,0.171202754390485,-0.440198396643509,0.376613109319052,-0.023738883146857,-0.271046749646025,Northwestern Glaciated Plains,WEST-CENTRAL SEMI-ARID PRAIRIES,1,Prairie Pothole,248441000,5619189.48992,478573601978,Northwestern Plains,1,1 - pair17,0.7207713461447427,"c(256910.486635639, 5387158.49979778)",1
